_________ H3 _________
root@p4:/home/p4/P4_Labs_Docs/LabML/Codigo/r1# tcpdump -i eth0 -n not ip6 > tcpdump3.txt
tcpdump: verbose output suppressed, use -v or -vv for full protocol decode
listening on eth0, link-type EN10MB (Ethernet), capture size 262144 bytes

22:12:20.027914 IP 10.0.1.82.7985 > 10.0.6.1.80: Flags [S], seq 649648696, win 8192, length 0
22:12:20.089590 IP 10.0.1.82.47961 > 10.0.6.1.80: Flags [S], seq 4206367558, win 8192, length 0
22:12:20.161494 IP 10.0.1.82.15867 > 10.0.6.1.80: Flags [S], seq 316447676, win 8192, length 0
22:12:20.228573 IP 10.0.1.82.33141 > 10.0.6.1.80: Flags [S], seq 3367648139, win 8192, length 0
22:12:20.322047 IP 10.0.1.82.27916 > 10.0.6.1.80: Flags [S], seq 455303385, win 8192, length 0
22:12:20.331003 IP 10.0.1.1.54775 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:20.365743 IP 10.0.1.1.54775 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:20.388569 IP 10.0.1.82.22465 > 10.0.6.1.80: Flags [S], seq 2275635038, win 8192, length 0
22:12:20.465607 IP 10.0.1.82.37496 > 10.0.6.1.80: Flags [S], seq 57012685, win 8192, length 0
22:12:20.520263 IP 10.0.1.82.12729 > 10.0.6.1.80: Flags [S], seq 3858850958, win 8192, length 0
22:12:20.577076 IP 10.0.1.82.28324 > 10.0.6.1.80: Flags [S], seq 2021888264, win 8192, length 0
22:12:20.657475 IP 10.0.1.82.58491 > 10.0.6.1.80: Flags [S], seq 465349912, win 8192, length 0
22:12:20.721656 IP 10.0.1.82.16241 > 10.0.6.1.80: Flags [S], seq 3625042760, win 8192, length 0
22:12:20.776781 IP 10.0.1.82.63332 > 10.0.6.1.80: Flags [S], seq 340175613, win 8192, length 0
22:12:20.834602 IP 10.0.1.82.59336 > 10.0.6.1.80: Flags [S], seq 2769143091, win 8192, length 0
22:12:20.900939 IP 10.0.1.82.48501 > 10.0.6.1.80: Flags [S], seq 4292145500, win 8192, length 0
22:12:20.909206 IP 10.0.1.1.58070 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:20.952751 IP 10.0.1.1.58070 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:20.968920 IP 10.0.1.82.36395 > 10.0.6.1.80: Flags [S], seq 2630673980, win 8192, length 0
22:12:21.021961 IP 10.0.1.82.42987 > 10.0.6.1.80: Flags [S], seq 745187175, win 8192, length 0
22:12:21.081098 IP 10.0.1.82.47143 > 10.0.6.1.80: Flags [S], seq 2121796146, win 8192, length 0
22:12:21.154672 IP 10.0.1.82.45669 > 10.0.6.1.80: Flags [S], seq 2871455993, win 8192, length 0
22:12:21.226601 IP 10.0.1.82.63943 > 10.0.6.1.80: Flags [S], seq 3131618571, win 8192, length 0
22:12:21.300903 IP 10.0.1.82.32208 > 10.0.6.1.80: Flags [S], seq 2215450537, win 8192, length 0
22:12:21.365077 IP 10.0.1.82.43002 > 10.0.6.1.80: Flags [S], seq 3225442300, win 8192, length 0
22:12:21.472553 IP 10.0.1.82.54031 > 10.0.6.1.80: Flags [S], seq 625213994, win 8192, length 0
22:12:21.502379 IP 10.0.1.1.59796 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:21.545382 IP 10.0.1.1.59796 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:21.553645 IP 10.0.1.82.64536 > 10.0.6.1.80: Flags [S], seq 3467867568, win 8192, length 0
22:12:21.605382 IP 10.0.1.82.60708 > 10.0.6.1.80: Flags [S], seq 1558535103, win 8192, length 0
22:12:21.665288 IP 10.0.1.82.14628 > 10.0.6.1.80: Flags [S], seq 3088907713, win 8192, length 0
22:12:21.725575 IP 10.0.1.82.63791 > 10.0.6.1.80: Flags [S], seq 662319174, win 8192, length 0
22:12:21.800506 IP 10.0.1.82.27805 > 10.0.6.1.80: Flags [S], seq 577455991, win 8192, length 0
22:12:21.861602 IP 10.0.1.82.8657 > 10.0.6.1.80: Flags [S], seq 3245570384, win 8192, length 0
22:12:21.929444 IP 10.0.1.82.39849 > 10.0.6.1.80: Flags [S], seq 510166372, win 8192, length 0
22:12:21.995970 IP 10.0.1.82.58305 > 10.0.6.1.80: Flags [S], seq 3283242420, win 8192, length 0
22:12:22.051156 IP 10.0.1.82.49574 > 10.0.6.1.80: Flags [S], seq 2227657653, win 8192, length 0
22:12:22.080807 IP 10.0.1.1.57841 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:22.112250 IP 10.0.1.82.61469 > 10.0.6.1.80: Flags [S], seq 704688010, win 8192, length 0
22:12:22.120523 IP 10.0.1.1.57841 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:22.176814 IP 10.0.1.82.14269 > 10.0.6.1.80: Flags [S], seq 1548332355, win 8192, length 0
22:12:22.237259 IP 10.0.1.82.41782 > 10.0.6.1.80: Flags [S], seq 332419207, win 8192, length 0
22:12:22.304867 IP 10.0.1.82.29478 > 10.0.6.1.80: Flags [S], seq 3288591967, win 8192, length 0
22:12:22.377270 IP 10.0.1.82.7007 > 10.0.6.1.80: Flags [S], seq 3693857147, win 8192, length 0
22:12:22.456733 IP 10.0.1.82.53570 > 10.0.6.1.80: Flags [S], seq 327120426, win 8192, length 0
22:12:22.516533 IP 10.0.1.82.59750 > 10.0.6.1.80: Flags [S], seq 365891384, win 8192, length 0
22:12:22.577521 IP 10.0.1.82.11376 > 10.0.6.1.80: Flags [S], seq 2494855189, win 8192, length 0
22:12:22.637198 IP 10.0.1.82.13846 > 10.0.6.1.80: Flags [S], seq 4100084542, win 8192, length 0
22:12:22.673184 IP 10.0.1.1.57717 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:22.713119 IP 10.0.1.1.57717 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:22.713357 IP 10.0.1.82.52311 > 10.0.6.1.80: Flags [S], seq 840510737, win 8192, length 0
22:12:22.768625 IP 10.0.1.82.44557 > 10.0.6.1.80: Flags [S], seq 3522409818, win 8192, length 0
22:12:22.829175 IP 10.0.1.82.39148 > 10.0.6.1.80: Flags [S], seq 2181420189, win 8192, length 0
22:12:22.880830 IP 10.0.1.82.20023 > 10.0.6.1.80: Flags [S], seq 3129831269, win 8192, length 0
22:12:22.938534 IP 10.0.1.82.61224 > 10.0.6.1.80: Flags [S], seq 1622563928, win 8192, length 0
22:12:23.009296 IP 10.0.1.82.20006 > 10.0.6.1.80: Flags [S], seq 2512300039, win 8192, length 0
22:12:23.062396 IP 10.0.1.82.58496 > 10.0.6.1.80: Flags [S], seq 4130266449, win 8192, length 0
22:12:23.112805 IP 10.0.1.82.48694 > 10.0.6.1.80: Flags [S], seq 2978786601, win 8192, length 0
22:12:23.177433 IP 10.0.1.82.32910 > 10.0.6.1.80: Flags [S], seq 1480787368, win 8192, length 0
22:12:23.233433 IP 10.0.1.82.60902 > 10.0.6.1.80: Flags [S], seq 3679300122, win 8192, length 0
22:12:23.235262 IP 10.0.1.1.62023 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:23.284651 IP 10.0.1.1.62023 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:23.316427 IP 10.0.1.82.53757 > 10.0.6.1.80: Flags [S], seq 181404766, win 8192, length 0
22:12:23.380587 IP 10.0.1.82.15982 > 10.0.6.1.80: Flags [S], seq 2012962852, win 8192, length 0
22:12:23.452840 IP 10.0.1.82.13214 > 10.0.6.1.80: Flags [S], seq 1998752523, win 8192, length 0
22:12:23.513462 IP 10.0.1.82.29310 > 10.0.6.1.80: Flags [S], seq 1397740787, win 8192, length 0
22:12:23.562001 IP 10.0.1.82.10743 > 10.0.6.1.80: Flags [S], seq 4053592748, win 8192, length 0
22:12:23.617401 IP 10.0.1.82.62315 > 10.0.6.1.80: Flags [S], seq 1870171556, win 8192, length 0
22:12:23.681722 IP 10.0.1.82.57045 > 10.0.6.1.80: Flags [S], seq 2634013948, win 8192, length 0
22:12:23.756954 IP 10.0.1.82.25641 > 10.0.6.1.80: Flags [S], seq 495364292, win 8192, length 0
22:12:23.825506 IP 10.0.1.82.31501 > 10.0.6.1.80: Flags [S], seq 4286942499, win 8192, length 0
22:12:23.826817 IP 10.0.1.1.49318 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:23.888996 IP 10.0.1.1.49318 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:23.904568 IP 10.0.1.82.40967 > 10.0.6.1.80: Flags [S], seq 2335314679, win 8192, length 0
22:12:23.976850 IP 10.0.1.82.22301 > 10.0.6.1.80: Flags [S], seq 3328122585, win 8192, length 0
22:12:24.033675 IP 10.0.1.82.20851 > 10.0.6.1.80: Flags [S], seq 446790271, win 8192, length 0
22:12:24.101220 IP 10.0.1.82.47776 > 10.0.6.1.80: Flags [S], seq 2153497630, win 8192, length 0
22:12:24.169187 IP 10.0.1.82.56009 > 10.0.6.1.80: Flags [S], seq 52068789, win 8192, length 0
22:12:24.241106 IP 10.0.1.82.49252 > 10.0.6.1.80: Flags [S], seq 1030363949, win 8192, length 0
22:12:24.320850 IP 10.0.1.82.23543 > 10.0.6.1.80: Flags [S], seq 674761517, win 8192, length 0
22:12:24.395317 IP 10.0.1.82.40430 > 10.0.6.1.80: Flags [S], seq 1958007046, win 8192, length 0
22:12:24.448346 IP 10.0.1.1.58276 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:24.464754 IP 10.0.1.82.7978 > 10.0.6.1.80: Flags [S], seq 997671804, win 8192, length 0
22:12:24.496357 IP 10.0.1.1.58276 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:24.532567 IP 10.0.1.82.43607 > 10.0.6.1.80: Flags [S], seq 3838438545, win 8192, length 0
22:12:24.597985 IP 10.0.1.82.41914 > 10.0.6.1.80: Flags [S], seq 4208752881, win 8192, length 0
22:12:24.669298 IP 10.0.1.82.12175 > 10.0.6.1.80: Flags [S], seq 2073454538, win 8192, length 0
22:12:24.761232 IP 10.0.1.82.43602 > 10.0.6.1.80: Flags [S], seq 535354750, win 8192, length 0
22:12:24.818315 IP 10.0.1.82.45326 > 10.0.6.1.80: Flags [S], seq 1692878209, win 8192, length 0
22:12:24.900704 IP 10.0.1.82.21182 > 10.0.6.1.80: Flags [S], seq 1472171669, win 8192, length 0
22:12:24.966299 IP 10.0.1.82.27970 > 10.0.6.1.80: Flags [S], seq 739293918, win 8192, length 0
22:12:25.041715 IP 10.0.1.82.55538 > 10.0.6.1.80: Flags [S], seq 2511346399, win 8192, length 0
22:12:25.049096 IP 10.0.1.1.51729 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:25.088874 IP 10.0.1.1.51729 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:25.104678 IP 10.0.1.82.35843 > 10.0.6.1.80: Flags [S], seq 2593855723, win 8192, length 0
22:12:25.177904 IP 10.0.1.82.18030 > 10.0.6.1.80: Flags [S], seq 1807284001, win 8192, length 0
22:12:25.247899 IP 10.0.1.82.55025 > 10.0.6.1.80: Flags [S], seq 1190596313, win 8192, length 0
22:12:25.329461 IP 10.0.1.82.11784 > 10.0.6.1.80: Flags [S], seq 3999092306, win 8192, length 0
22:12:25.389683 IP 10.0.1.82.9481 > 10.0.6.1.80: Flags [S], seq 1709954038, win 8192, length 0
22:12:25.478073 IP 10.0.1.82.35457 > 10.0.6.1.80: Flags [S], seq 2563611429, win 8192, length 0
22:12:25.575181 IP 10.0.1.82.24589 > 10.0.6.1.80: Flags [S], seq 450371568, win 8192, length 0
22:12:25.644693 IP 10.0.1.82.48657 > 10.0.6.1.80: Flags [S], seq 4141312640, win 8192, length 0
22:12:25.649195 IP 10.0.1.1.55677 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:25.681213 IP 10.0.1.1.55677 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:25.705685 IP 10.0.1.82.37541 > 10.0.6.1.80: Flags [S], seq 2024604174, win 8192, length 0
22:12:25.765665 IP 10.0.1.82.57819 > 10.0.6.1.80: Flags [S], seq 3518429673, win 8192, length 0
22:12:25.826060 IP 10.0.1.82.1680 > 10.0.6.1.80: Flags [S], seq 2167853709, win 8192, length 0
22:12:25.892949 IP 10.0.1.82.54719 > 10.0.6.1.80: Flags [S], seq 3213352010, win 8192, length 0
22:12:26.009011 IP 10.0.1.82.38730 > 10.0.6.1.80: Flags [S], seq 379476646, win 8192, length 0
22:12:26.069582 IP 10.0.1.82.5692 > 10.0.6.1.80: Flags [S], seq 1275170076, win 8192, length 0
22:12:26.135063 IP 10.0.1.82.9433 > 10.0.6.1.80: Flags [S], seq 3502222587, win 8192, length 0
22:12:26.189335 IP 10.0.1.82.34226 > 10.0.6.1.80: Flags [S], seq 3193303640, win 8192, length 0
22:12:26.220677 IP 10.0.1.1.62859 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:26.266928 IP 10.0.1.82.44233 > 10.0.6.1.80: Flags [S], seq 4109908742, win 8192, length 0
22:12:26.278446 IP 10.0.1.1.62859 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:26.345226 IP 10.0.1.82.44100 > 10.0.6.1.80: Flags [S], seq 1461080406, win 8192, length 0
22:12:26.416030 IP 10.0.1.82.28642 > 10.0.6.1.80: Flags [S], seq 3667630577, win 8192, length 0
22:12:26.481910 IP 10.0.1.82.63151 > 10.0.6.1.80: Flags [S], seq 767662686, win 8192, length 0
22:12:26.563645 IP 10.0.1.82.24592 > 10.0.6.1.80: Flags [S], seq 956815523, win 8192, length 0
22:12:26.644784 IP 10.0.1.82.28124 > 10.0.6.1.80: Flags [S], seq 2571387786, win 8192, length 0
22:12:26.696894 IP 10.0.1.82.27413 > 10.0.6.1.80: Flags [S], seq 118677150, win 8192, length 0
22:12:26.753817 IP 10.0.1.82.47378 > 10.0.6.1.80: Flags [S], seq 2451737943, win 8192, length 0
22:12:26.809070 IP 10.0.1.82.57060 > 10.0.6.1.80: Flags [S], seq 1927132316, win 8192, length 0
22:12:26.817223 IP 10.0.1.1.58864 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:26.865814 IP 10.0.1.1.58864 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:26.885655 IP 10.0.1.82.6316 > 10.0.6.1.80: Flags [S], seq 1216868930, win 8192, length 0
22:12:26.954658 IP 10.0.1.82.30501 > 10.0.6.1.80: Flags [S], seq 2362340771, win 8192, length 0
22:12:27.009054 IP 10.0.1.82.31747 > 10.0.6.1.80: Flags [S], seq 2456938370, win 8192, length 0
22:12:27.069175 IP 10.0.1.82.28449 > 10.0.6.1.80: Flags [S], seq 4287525160, win 8192, length 0
22:12:27.141569 IP 10.0.1.82.41761 > 10.0.6.1.80: Flags [S], seq 3270750300, win 8192, length 0
22:12:27.227531 IP 10.0.1.82.19881 > 10.0.6.1.80: Flags [S], seq 1135921280, win 8192, length 0
22:12:27.289778 IP 10.0.1.82.33524 > 10.0.6.1.80: Flags [S], seq 1685061861, win 8192, length 0
22:12:27.356852 IP 10.0.1.82.30903 > 10.0.6.1.80: Flags [S], seq 2399877932, win 8192, length 0
22:12:27.429563 IP 10.0.1.1.54309 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:27.429605 IP 10.0.1.82.51722 > 10.0.6.1.80: Flags [S], seq 1471484182, win 8192, length 0
22:12:27.453425 IP 10.0.1.1.54309 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:27.998857 IP 10.0.1.1.63697 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:28.022745 IP 10.0.1.1.63697 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:28.565830 IP 10.0.1.1.65187 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:28.617593 IP 10.0.1.1.65187 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:29.169161 IP 10.0.1.1.64334 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:29.213619 IP 10.0.1.1.64334 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:29.760866 IP 10.0.1.1.61172 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:29.789045 IP 10.0.1.1.61172 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:30.324963 IP 10.0.1.1.53410 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:30.393505 IP 10.0.1.1.53410 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:30.940910 IP 10.0.1.1.59608 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:30.986456 IP 10.0.1.1.59608 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:31.546613 IP 10.0.1.1.63790 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:31.596384 IP 10.0.1.1.63790 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:32.155435 IP 10.0.1.1.58811 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:32.185064 IP 10.0.1.1.58811 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:32.738896 IP 10.0.1.1.52009 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:32.805142 IP 10.0.1.1.52009 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:33.377510 IP 10.0.1.1.50952 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:33.427544 IP 10.0.1.1.50952 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:33.968522 IP 10.0.1.1.63883 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:33.988719 IP 10.0.1.1.63883 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:34.525673 IP 10.0.1.1.49995 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:34.568420 IP 10.0.1.1.49995 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:35.109538 IP 10.0.1.1.60060 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:35.156246 IP 10.0.1.1.60060 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:35.722041 IP 10.0.1.1.62600 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:35.765004 IP 10.0.1.1.62600 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:36.317404 IP 10.0.1.1.60439 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:36.382263 IP 10.0.1.1.60439 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:36.936718 IP 10.0.1.1.58091 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:37.001034 IP 10.0.1.1.58091 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:37.553010 IP 10.0.1.1.59098 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:37.590467 IP 10.0.1.1.59098 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:38.145314 IP 10.0.1.1.64708 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:38.213334 IP 10.0.1.1.64708 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:38.777804 IP 10.0.1.1.58195 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:38.837373 IP 10.0.1.1.58195 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:39.390671 IP 10.0.1.1.60054 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:39.430953 IP 10.0.1.1.60054 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:39.969368 IP 10.0.1.1.54421 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:40.011061 IP 10.0.1.1.54421 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:40.556597 IP 10.0.1.1.55020 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:40.599327 IP 10.0.1.1.55020 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:41.171325 IP 10.0.1.1.49536 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:41.224943 IP 10.0.1.1.49536 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:41.755761 IP 10.0.1.1.52197 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:41.794023 IP 10.0.1.1.52197 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:42.337164 IP 10.0.1.1.56611 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:42.385005 IP 10.0.1.1.56611 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:42.922999 IP 10.0.1.1.64825 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:42.993136 IP 10.0.1.1.64825 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:43.539787 IP 10.0.1.1.59320 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:43.590062 IP 10.0.1.1.59320 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:44.158476 IP 10.0.1.1.53645 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:44.217937 IP 10.0.1.1.53645 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:44.781155 IP 10.0.1.1.57364 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:44.833032 IP 10.0.1.1.57364 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:45.381478 IP 10.0.1.1.55727 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:45.424957 IP 10.0.1.1.55727 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:45.974617 IP 10.0.1.1.49665 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:46.049130 IP 10.0.1.1.49665 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:46.598261 IP 10.0.1.1.59942 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:46.669569 IP 10.0.1.1.59942 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:47.220495 IP 10.0.1.1.49867 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:47.276678 IP 10.0.1.1.49867 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:47.828752 IP 10.0.1.1.57243 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:47.860778 IP 10.0.1.1.57243 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:48.401615 IP 10.0.1.1.64407 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:48.433016 IP 10.0.1.1.64407 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:48.837417 IP 10.0.1.82.6970 > 10.0.6.1.80: Flags [S], seq 1956642354, win 8192, length 0
22:12:48.900166 IP 10.0.1.82.47902 > 10.0.6.1.80: Flags [S], seq 870995914, win 8192, length 0
22:12:48.971054 IP 10.0.1.82.40781 > 10.0.6.1.80: Flags [S], seq 1690407787, win 8192, length 0
22:12:48.989663 IP 10.0.1.1.57695 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:49.040841 IP 10.0.1.82.44503 > 10.0.6.1.80: Flags [S], seq 3872979816, win 8192, length 0
22:12:49.041880 IP 10.0.1.1.57695 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:49.111459 IP 10.0.1.82.6058 > 10.0.6.1.80: Flags [S], seq 3782456887, win 8192, length 0
22:12:49.176662 IP 10.0.1.82.21171 > 10.0.6.1.80: Flags [S], seq 3367329177, win 8192, length 0
22:12:49.250961 IP 10.0.1.82.18373 > 10.0.6.1.80: Flags [S], seq 3434542642, win 8192, length 0
22:12:49.343737 IP 10.0.1.82.58736 > 10.0.6.1.80: Flags [S], seq 3681099078, win 8192, length 0
22:12:49.417189 IP 10.0.1.82.9868 > 10.0.6.1.80: Flags [S], seq 1647836166, win 8192, length 0
22:12:49.482594 IP 10.0.1.82.62703 > 10.0.6.1.80: Flags [S], seq 60728009, win 8192, length 0
22:12:49.541456 IP 10.0.1.82.35059 > 10.0.6.1.80: Flags [S], seq 1589389221, win 8192, length 0
22:12:49.581263 IP 10.0.1.1.56343 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:49.612854 IP 10.0.1.82.16985 > 10.0.6.1.80: Flags [S], seq 3172377606, win 8192, length 0
22:12:49.637596 IP 10.0.1.1.56343 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:49.679311 IP 10.0.1.82.38372 > 10.0.6.1.80: Flags [S], seq 4016037710, win 8192, length 0
22:12:49.735253 IP 10.0.1.82.46449 > 10.0.6.1.80: Flags [S], seq 1632571833, win 8192, length 0
22:12:49.810005 IP 10.0.1.82.61424 > 10.0.6.1.80: Flags [S], seq 2330058969, win 8192, length 0
22:12:49.894279 IP 10.0.1.82.47983 > 10.0.6.1.80: Flags [S], seq 27198252, win 8192, length 0
22:12:49.967310 IP 10.0.1.82.42423 > 10.0.6.1.80: Flags [S], seq 4126352061, win 8192, length 0
22:12:50.025676 IP 10.0.1.82.12424 > 10.0.6.1.80: Flags [S], seq 4098811842, win 8192, length 0
22:12:50.097476 IP 10.0.1.82.10348 > 10.0.6.1.80: Flags [S], seq 248061421, win 8192, length 0
22:12:50.157331 IP 10.0.1.82.60887 > 10.0.6.1.80: Flags [S], seq 140963609, win 8192, length 0
22:12:50.181527 IP 10.0.1.1.63525 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:50.233120 IP 10.0.1.1.63525 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:50.240311 IP 10.0.1.82.24624 > 10.0.6.1.80: Flags [S], seq 1407575603, win 8192, length 0
22:12:50.308510 IP 10.0.1.82.20469 > 10.0.6.1.80: Flags [S], seq 1797184168, win 8192, length 0
22:12:50.414691 IP 10.0.1.82.19734 > 10.0.6.1.80: Flags [S], seq 4126898952, win 8192, length 0
22:12:50.473343 IP 10.0.1.82.64299 > 10.0.6.1.80: Flags [S], seq 2457218865, win 8192, length 0
22:12:50.549800 IP 10.0.1.82.65158 > 10.0.6.1.80: Flags [S], seq 1404309665, win 8192, length 0
22:12:50.625028 IP 10.0.1.82.12122 > 10.0.6.1.80: Flags [S], seq 2484315400, win 8192, length 0
22:12:50.708861 IP 10.0.1.82.62915 > 10.0.6.1.80: Flags [S], seq 2953211625, win 8192, length 0
22:12:50.790042 IP 10.0.1.1.60354 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:50.790068 IP 10.0.1.82.42246 > 10.0.6.1.80: Flags [S], seq 3215670004, win 8192, length 0
22:12:50.821079 IP 10.0.1.1.60354 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:50.853007 IP 10.0.1.82.62795 > 10.0.6.1.80: Flags [S], seq 340848155, win 8192, length 0
22:12:50.917075 IP 10.0.1.82.52259 > 10.0.6.1.80: Flags [S], seq 89881813, win 8192, length 0
22:12:51.006721 IP 10.0.1.82.4966 > 10.0.6.1.80: Flags [S], seq 831262279, win 8192, length 0
